269.014, 129.520, 0.037,  5.732
269.013, 129.520, 0.038,  5.765
269.012, 129.520, 0.038,  5.798
269.011, 129.520, 0.039,  5.831
269.010, 129.520, 0.039,  5.864
269.009, 129.520, 0.040,  5.897
269.007, 129.520, 0.040,  5.930
269.006, 129.520, 0.041,  5.963
269.005, 129.520, 0.041,  5.996
269.004, 129.520, 0.042,  6.029
269.002, 129.520, 0.042,  6.062
269.001, 129.521, 0.042,  6.095
269.000, 129.521, 0.043,  6.128
268.999, 129.521, 0.043,  6.161
268.997, 129.521, 0.044,  6.194
268.996, 129.521, 0.044,  6.227
268.995, 129.521, 0.044,  6.260
268.993, 129.521, 0.045,  6.293
268.992, 129.521, 0.045,  6.326
268.990, 129.521, 0.045,  6.359
268.989, 129.521, 0.046,  6.392
268.988, 129.521, 0.046,  6.425
268.986, 129.522, 0.046,  6.458
268.985, 129.522, 0.047,  6.491
268.983, 129.522, 0.047,  6.524
268.982, 129.522, 0.047,  6.557
268.981, 129.522, 0.048,  6.590
268.979, 129.522, 0.048,  6.623
268.978, 129.522, 0.048,  6.656
268.976, 129.522, 0.048,  6.689
268.975, 129.522, 0.049,  6.722
268.973, 129.522, 0.049,  6.755
268.972, 129.522, 0.049,  6.788
268.970, 129.522, 0.050,  6.821
268.969, 129.523, 0.050,  6.854
268.967, 129.523, 0.050,  6.887
268.965, 129.523, 0.051,  6.920
268.964, 129.523, 0.051,  6.953
268.962, 129.523, 0.051,  6.986
268.961, 129.523, 0.052,  7.019
268.959, 129.523, 0.052,  7.052
268.957, 129.523, 0.052,  7.085
268.956, 129.523, 0.053,  7.118
268.954, 129.523, 0.053,  7.151
268.953, 129.523, 0.053,  7.184
268.951, 129.524, 0.054,  7.217
268.949, 129.524, 0.054,  7.250
268.948, 129.524, 0.054,  7.283
268.946, 129.524, 0.055,  7.316
268.944, 129.524, 0.055,  7.349
268.942, 129.524, 0.055,  7.382
268.941, 129.524, 0.056,  7.415
268.939, 129.524, 0.056,  7.448
268.937, 129.524, 0.057,  7.481
268.935, 129.524, 0.057,  7.514
268.934, 129.524, 0.058,  7.547
268.932, 129.525, 0.058,  7.580
268.930, 129.525, 0.058,  7.613
268.928, 129.525, 0.059,  7.646
268.926, 129.525, 0.059,  7.679
268.924, 129.525, 0.060,  7.712
268.923, 129.525, 0.060,  7.745
268.921, 129.525, 0.061,  7.778
268.919, 129.525, 0.061,  7.811
268.917, 129.525, 0.062,  7.844
268.915, 129.526, 0.062,  7.877
268.913, 129.526, 0.063,  7.910
268.911, 129.526, 0.063,  7.943
268.909, 129.526, 0.064,  7.976
268.907, 129.526, 0.064,  8.009
268.905, 129.526, 0.065,  8.042
268.903, 129.526, 0.065,  8.075
268.901, 129.526, 0.066,  8.108
268.899, 129.526, 0.067,  8.141
268.897, 129.527, 0.067,  8.174
268.895, 129.527, 0.068,  8.207
268.892, 129.527, 0.069,  8.240
268.890, 129.527, 0.070,  8.273
268.888, 129.527, 0.070,  8.306
268.886, 129.527, 0.071,  8.339
268.883, 129.527, 0.074,  8.372
268.880, 129.527, 0.101,  8.405
268.877, 129.528, 0.120,  8.438
268.872, 129.528, 0.145,  8.471
268.865, 129.528, 0.205,  8.504
268.862, 129.528, 0.019,  8.537
268.859, 129.528, 0.093,  8.570
268.858, 129.528, 0.011,  8.603
268.856, 129.529, 0.072,  8.636
268.854, 129.529, 0.068,  8.669
268.852, 129.529, 0.065,  8.702
268.850, 129.529, 0.062,  8.735
268.848, 129.529, 0.059,  8.768
268.846, 129.529, 0.058,  8.801
268.844, 129.529, 0.056,  8.834
268.843, 129.529, 0.055,  8.867
268.841, 129.529, 0.055,  8.900
268.839, 129.529, 0.056,  8.933
268.837, 129.529, 0.056,  8.966
268.836, 129.530, 0.058,  8.999
268.834, 129.530, 0.059,  9.032
268.832, 129.530, 0.061,  9.065
268.830, 129.530, 0.063,  9.098
268.828, 129.530, 0.067,  9.131
268.824, 129.530, 0.127,  9.164
268.819, 129.531, 0.179,  9.197
268.811, 129.531, 0.192,  9.230
268.803, 129.531, 0.238,  9.263
268.801, 129.531, 0.021,  9.296
268.798, 129.532, 0.098,  9.329
268.794, 129.532, 0.127,  9.362
268.790, 129.532, 0.115,  9.395
268.787, 129.532, 0.105,  9.428
268.784, 129.532, 0.096,  9.461
268.781, 129.532, 0.092,  9.494
268.778, 129.533, 0.094,  9.527
268.774, 129.533, 0.113,  9.560
268.768, 129.533, 0.199,  9.593
268.766, 129.533, 0.017,  9.626
268.763, 129.533, 0.088,  9.659
268.758, 129.533, 0.129,  9.692
268.755, 129.534, 0.116,  9.725
268.751, 129.534, 0.105,  9.758
268.748, 129.534, 0.096,  9.791
268.745, 129.534, 0.092,  9.824
268.742, 129.534, 0.092,  9.857
268.739, 129.534, 0.090,  9.890
268.736, 129.535, 0.085,  9.923
268.733, 129.535, 0.080,  9.956
268.730, 129.535, 0.114,  9.989
268.723, 129.535, 0.199, 10.022
268.720, 129.535, 0.021, 10.055
268.715, 129.536, 0.146, 10.088
268.714, 129.536, 0.014, 10.121
268.711, 129.536, 0.083, 10.154
268.707, 129.536, 0.126, 10.187
268.703, 129.536, 0.113, 10.220
268.699, 129.536, 0.103, 10.253
268.696, 129.537, 0.094, 10.286
268.693, 129.537, 0.094, 10.319
268.690, 129.537, 0.112, 10.352
268.683, 129.537, 0.204, 10.385
268.680, 129.537, 0.018, 10.418
268.677, 129.538, 0.095, 10.451
268.673, 129.538, 0.107, 10.484
268.669, 129.538, 0.115, 10.517
268.665, 129.538, 0.094, 10.550
268.661, 129.538, 0.114, 10.583
268.657, 129.538, 0.132, 10.616
268.650, 129.539, 0.222, 10.649
268.647, 129.539, 0.018, 10.682
268.644, 129.539, 0.107, 10.715
268.640, 129.539, 0.120, 10.748
268.634, 129.540, 0.187, 10.781
268.628, 129.540, 0.171, 10.814
268.621, 129.540, 0.205, 10.847
268.614, 129.541, 0.223, 10.880
268.604, 129.541, 0.298, 10.913
268.594, 129.542, 0.301, 10.946
268.583, 129.542, 0.310, 10.979
268.573, 129.543, 0.338, 11.012
268.561, 129.544, 0.344, 11.045
268.551, 129.544, 0.314, 11.078
268.540, 129.545, 0.316, 11.111
268.531, 129.545, 0.318, 11.144
268.519, 129.546, 0.359, 11.177
268.506, 129.547, 0.396, 11.210
268.493, 129.548, 0.376, 11.243
268.480, 129.548, 0.381, 11.276
268.468, 129.549, 0.364, 11.309
268.457, 129.550, 0.337, 11.342
268.446, 129.550, 0.348, 11.375
268.432, 129.551, 0.418, 11.408
268.417, 129.552, 0.457, 11.441
268.401, 129.553, 0.511, 11.474
268.384, 129.554, 0.487, 11.507
268.369, 129.555, 0.477, 11.540
268.353, 129.556, 0.479, 11.573
268.337, 129.557, 0.484, 11.606
268.321, 129.558, 0.493, 11.639
268.303, 129.560, 0.546, 11.672
268.285, 129.561, 0.543, 11.705
268.267, 129.562, 0.534, 11.738
268.250, 129.563, 0.533, 11.771
268.231, 129.565, 0.564, 11.804
268.212, 129.566, 0.579, 11.837
268.192, 129.567, 0.618, 11.870
268.170, 129.569, 0.665, 11.903
268.146, 129.571, 0.695, 11.936
268.122, 129.573, 0.713, 11.969
268.097, 129.575, 0.759, 12.002
268.071, 129.577, 0.789, 12.035
268.044, 129.579, 0.786, 12.068
268.018, 129.581, 0.795, 12.101
267.991, 129.583, 0.815, 12.134
267.964, 129.586, 0.817, 12.167
267.937, 129.588, 0.828, 12.200
267.909, 129.591, 0.847, 12.233
267.880, 129.594, 0.876, 12.266
267.850, 129.596, 0.908, 12.299
267.819, 129.600, 0.940, 12.332
267.787, 129.603, 0.974, 12.365
267.753, 129.606, 1.011, 12.398
267.719, 129.610, 1.050, 12.431
267.683, 129.614, 1.089, 12.464
267.645, 129.618, 1.131, 12.497
267.607, 129.623, 1.172, 12.530
267.567, 129.628, 1.210, 12.563
267.526, 129.633, 1.252, 12.596
267.483, 129.639, 1.297, 12.629
267.439, 129.644, 1.342, 12.662
267.393, 129.651, 1.390, 12.695
267.346, 129.658, 1.438, 12.728
267.297, 129.665, 1.481, 12.761
267.247, 129.673, 1.523, 12.794
267.196, 129.682, 1.567, 12.827
267.143, 129.691, 1.611, 12.860
267.088, 129.700, 1.656, 12.893
267.033, 129.711, 1.701, 12.926
266.976, 129.722, 1.745, 12.959
266.917, 129.734, 1.787, 12.992
266.858, 129.746, 1.831, 13.025
266.797, 129.760, 1.873, 13.058
266.735, 129.774, 1.914, 13.091
266.671, 129.790, 1.952, 13.124
266.607, 129.806, 1.988, 13.157
266.542, 129.824, 2.021, 13.190
266.475, 129.842, 2.053, 13.223
266.409, 129.861, 2.081, 13.256
266.341, 129.881, 2.105, 13.289
266.273, 129.903, 2.126, 13.322
266.205, 129.925, 2.146, 13.355
266.136, 129.949, 2.161, 13.388
266.067, 129.974, 2.174, 13.421
265.999, 130.000, 2.184, 13.454
265.930, 130.027, 2.191, 13.487
265.862, 130.055, 2.196, 13.520
265.794, 130.084, 2.199, 13.553
265.726, 130.115, 2.199, 13.586
265.658, 130.146, 2.199, 13.619
265.591, 130.178, 2.195, 13.652
265.525, 130.211, 2.192, 13.685
265.459, 130.245, 2.186, 13.718
265.394, 130.280, 2.178, 13.751
265.330, 130.315, 2.168, 13.784
265.266, 130.352, 2.158, 13.817
265.203, 130.389, 2.148, 13.850
265.141, 130.427, 2.138, 13.883
265.080, 130.465, 2.127, 13.916
265.019, 130.504, 2.116, 13.949
264.960, 130.544, 2.105, 13.982
264.901, 130.584, 2.094, 14.015
264.842, 130.625, 2.084, 14.048
264.785, 130.666, 2.074, 14.081
264.728, 130.707, 2.064, 14.114
264.672, 130.749, 2.055, 14.147
264.617, 130.792, 2.047, 14.180
264.562, 130.834, 2.039, 14.213
264.508, 130.877, 2.032, 14.246
264.454, 130.920, 2.026, 14.279
264.401, 130.964, 2.020, 14.312
264.348, 131.008, 2.015, 14.345
264.296, 131.051, 2.011, 14.378
264.244, 131.095, 2.008, 14.411
264.192, 131.140, 2.006, 14.444
264.141, 131.184, 2.005, 14.477
264.090, 131.229, 2.004, 14.510
264.039, 131.273, 2.005, 14.543
263.988, 131.318, 2.006, 14.576
263.937, 131.363, 2.008, 14.609
263.887, 131.408, 2.011, 14.642
263.836, 131.453, 2.016, 14.675
263.785, 131.498, 2.020, 14.708
263.734, 131.543, 2.026, 14.741
263.683, 131.588, 2.033, 14.774
263.631, 131.633, 2.042, 14.807
263.579, 131.677, 2.051, 14.840
263.526, 131.722, 2.059, 14.873
263.473, 131.766, 2.068, 14.906
263.420, 131.811, 2.078, 14.939
263.366, 131.855, 2.088, 14.972
263.312, 131.899, 2.099, 15.005
263.257, 131.943, 2.110, 15.038
263.202, 131.987, 2.120, 15.071
263.146, 132.031, 2.130, 15.104
263.089, 132.073, 2.140, 15.137
263.031, 132.116, 2.152, 15.170
262.973, 132.158, 2.163, 15.203
262.914, 132.200, 2.174, 15.236
262.853, 132.241, 2.183, 15.269
262.792, 132.281, 2.192, 15.302
262.731, 132.321, 2.201, 15.335
262.668, 132.360, 2.207, 15.368
262.605, 132.398, 2.213, 15.401
262.541, 132.436, 2.216, 15.434
262.477, 132.473, 2.218, 15.467
262.412, 132.508, 2.216, 15.500
262.347, 132.543, 2.213, 15.533
262.281, 132.577, 2.207, 15.566
262.215, 132.610, 2.198, 15.599
262.148, 132.641, 2.187, 15.632
262.082, 132.671, 2.171, 15.665
262.016, 132.701, 2.153, 15.698
261.949, 132.728, 2.132, 15.731
261.883, 132.755, 2.108, 15.764
261.818, 132.780, 2.080, 15.797
261.753, 132.804, 2.048, 15.830
261.688, 132.827, 2.015, 15.863
261.625, 132.848, 1.979, 15.896
261.562, 132.868, 1.939, 15.929
261.500, 132.886, 1.899, 15.962
261.440, 132.903, 1.858, 15.995
261.380, 132.920, 1.815, 16.028
261.322, 132.934, 1.769, 16.061
261.265, 132.948, 1.720, 16.094
261.209, 132.961, 1.671, 16.127
261.155, 132.972, 1.622, 16.160
261.102, 132.982, 1.571, 16.193
261.051, 132.992, 1.521, 16.226
261.001, 133.000, 1.471, 16.259
260.953, 133.008, 1.420, 16.292
260.906, 133.014, 1.371, 16.325
260.861, 133.020, 1.321, 16.358
260.817, 133.026, 1.271, 16.391
260.775, 133.030, 1.220, 16.424
260.735, 133.034, 1.173, 16.457
260.697, 133.037, 1.120, 16.490
260.660, 133.040, 1.067, 16.523
260.625, 133.043, 1.017, 16.556
260.591, 133.045, 0.970, 16.589
260.559, 133.046, 0.927, 16.622
260.528, 133.047, 0.885, 16.655
260.499, 133.048, 0.845, 16.688
260.471, 133.049, 0.807, 16.721
260.444, 133.049, 0.770, 16.754
260.418, 133.049, 0.734, 16.787
260.393, 133.049, 0.702, 16.820
260.370, 133.049, 0.674, 16.853
260.347, 133.049, 0.650, 16.886
260.325, 133.048, 0.628, 16.919
260.304, 133.048, 0.606, 16.952
260.283, 133.047, 0.586, 16.985
260.263, 133.046, 0.554, 17.018
260.244, 133.046, 0.532, 17.051
260.224, 133.045, 0.573, 17.084
260.211, 133.045, 0.305, 17.117
260.199, 133.043, 0.360, 17.150
260.185, 133.042, 0.374, 17.183
260.171, 133.041, 0.405, 17.216
260.158, 133.040, 0.412, 17.249
260.142, 133.039, 0.442, 17.282
260.127, 133.039, 0.414, 17.315
260.114, 133.037, 0.383, 17.348
260.101, 133.036, 0.371, 17.381
260.088, 133.036, 0.367, 17.414
260.076, 133.035, 0.355, 17.447
260.064, 133.034, 0.328, 17.480
260.051, 133.033, 0.349, 17.513
260.040, 133.032, 0.312, 17.546
260.029, 133.031, 0.314, 17.579
260.017, 133.030, 0.327, 17.612
260.006, 133.029, 0.328, 17.645
259.994, 133.028, 0.339, 17.678
259.982, 133.027, 0.322, 17.711
259.972, 133.026, 0.288, 17.744
259.962, 133.025, 0.299, 17.777
259.952, 133.025, 0.293, 17.810
259.941, 133.024, 0.311, 17.843
259.931, 133.023, 0.316, 17.876
259.921, 133.022, 0.273, 17.909
259.912, 133.021, 0.259, 17.942
259.903, 133.021, 0.281, 17.975
259.893, 133.020, 0.276, 18.008
259.883, 133.019, 0.312, 18.041
259.880, 133.020, 0.027, 18.074
259.877, 133.019, 0.106, 18.107
259.874, 133.019, 0.100, 18.140
259.871, 133.018, 0.090, 18.173
259.868, 133.018, 0.096, 18.206
259.864, 133.017, 0.105, 18.239
259.859, 133.016, 0.106, 18.272
259.855, 133.016, 0.109, 18.305
259.851, 133.015, 0.123, 18.338
259.846, 133.015, 0.148, 18.371
259.841, 133.014, 0.152, 18.404
259.835, 133.013, 0.154, 18.437
